ID	Target	Tweet	Stance	Date	Origin
998814588194959360	santafestrong;santafehighschool	SantaFeHighSchool SantaFeSchoolShooting SantaFeStrong SchoolShootings GUNviolence NeverAgainhttps   	AGAINST	2018-05-22 02:35:29	#SantaFeHighSchool #SantaFeSchoolShooting #SantaFeStrong #SchoolShootings #GUNviolence #NeverAgainhttps://twitter.com/nowthisnews/status/998553496180768779 …
998814116167995392	santafestrong;santafehighschool	KEEP SENDING YOUR LOVE  WE ARE SANTAFESTRONG AND SO IS SARAH 	AGAINST	2018-05-22 02:33:37	KEEP SENDING YOUR LOVE! WE ARE #SANTAFESTRONG AND SO IS SARAH! pic.twitter.com/5QyIc7o4DG
998811033635622912	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-22 02:21:22	 #SantaFeStrong https://twitter.com/kpink65/status/998720761761185792 …
998806876526702592	santafestrong;santafehighschool	DallasCowboys Cowboysfan ChrisStone SantaFeStrong    	AGAINST	2018-05-22 02:04:50	#DallasCowboys #Cowboysfan #ChrisStone #SantaFeStrong  @dallascowboys @DCCheerleadershttps://twitter.com/rachelrenee08/status/998633324305412096 …
998805658974740480	santafestrong;santafehighschool	 SabikaSheikh                                 KLYES     SantaFeShooting	NONE	2018-05-22 02:00:00	मैं #SabikaSheikh के परिवार और दोस्तों के प्रति अपनी गहरी संवेदनाएँ व्यक्त करता हूँ जो टेक्सास के सेंटा फ़े हाई स्कूल में हुई दुखद शूटिंग में मारी गयीं । सबिका अमेरिका में @ECAatState द्वारा प्रायोजित #KLYES कार्यक्रम में थीं । @SecPompeo @StateDept #SantaFeShooting pic.twitter.com/am2ed2ngcH
998802339761983488	santafestrong;santafehighschool	TELL ME THIS IS NOT FUCKING REAL SantaFeShooting	AGAINST	2018-05-22 01:46:49	TELL ME THIS IS NOT FUCKING REAL #SantaFeShooting pic.twitter.com/tZOtPrVakg
998790644943466496	santafestrong;santafehighschool	SantaFeStrong	AGAINST	2018-05-22 01:00:21	#SantaFeStrong 
998784042093854721	santafestrong;santafehighschool	NoRA SantaFeHighSchool	AGAINST	2018-05-22 00:34:06	#NoRA #SantaFeHighSchool https://twitter.com/iRun4Jules/status/998400182839541760 …
998778898971152385	santafestrong;santafehighschool	SantaFeHighSchool	AGAINST	2018-05-22 00:13:40	#SantaFeHighSchool https://twitter.com/NBCNews/status/998777994444443648 …
998777986143973381	santafestrong;santafehighschool	SantaFeHighSchool	AGAINST	2018-05-22 00:10:02	#SantaFeHighSchool https://twitter.com/theseantcollins/status/998197114650980352 …
