ID	Target	Tweet	Stance	Date	Origin
999075397298831360	santafestrong;santafehighschool;santa fe high school;santafeshooting	Sign the petition  We need GunReformNow via SantaFeHighSchool SantaFe StoptheNRA EnoughIsEnough	AGAINST	2018-05-22 19:51:51	Sign the petition: We need #GunReformNow http://share.credoaction.com/412383344t?referring_akid=28602.472903.0WOWYt … via @CREDOMobile #SantaFeHighSchool #SantaFe #StoptheNRA #EnoughIsEnough
999075346204057601	santafestrong;santafehighschool;santa fe high school;santafeshooting	Council Member Greg Gripon honoring City staff member Ryan Smith with  Certificate of Servant Heart  for his volunteer efforts in our City and his most recent contributions to assist with Sunday_s prayer vigil for victims of SantaFeShooting	AGAINST	2018-05-22 19:51:39	"Council Member Greg Gripon honoring City staff member Ryan Smith with ""Certificate of Servant Heart""  for his volunteer efforts in our City and his most recent contributions to assist with Sunday's prayer vigil for victims of #SantaFeShooting pic.twitter.com/eS1fBBMPMA"
999075204973387776	santafestrong;santafehighschool;santa fe high school;santafeshooting	The New Hero  Officer John Barnes of Santa Fe School Shootinghttps    SantaFeHighSchool JohnBarnes SantaFeSchoolShooting	FAVOR	2018-05-22 19:51:05	The New Hero: Officer John Barnes of Santa Fe School Shootinghttps://youtu.be/0y7tmeFweFE  #SantaFeHighSchool #JohnBarnes #SantaFeSchoolShooting
999074264207777792	santafestrong;santafehighschool;santa fe high school;santafeshooting	SantaFe HS seniors given free Rockets  Warriors Game 5 NBAPlayoffs tickets by owner Tilman Fertitta  team to honor school at game SantaFeStrong	FAVOR	2018-05-22 19:47:21	#SantaFe HS seniors given free #Rockets-#Warriors Game 5 #NBAPlayoffs tickets by @HoustonRockets owner Tilman Fertitta; team to honor school at game http://bit.ly/2KOtzAp?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=kprc2 … #SantaFeStrong #RunAsOnepic.twitter.com/QGVfEnU9bn
999074174437150720	santafestrong;santafehighschool;santa fe high school;santafeshooting	SantaFeHighSchool   the dad says suspect son was bullied  Is he complicit by allowing son access to guns Any parents whose kids uses guns to kill others should do jail term too 	FAVOR	2018-05-22 19:46:59	#SantaFeHighSchool , the dad says suspect son was bullied. Is he complicit by allowing son access to guns?Any parents whose kids uses guns to kill  others should do jail term too.
999073687314812929	santafestrong;santafehighschool;santa fe high school;santafeshooting	Suspected Santa Fe HS shooter violated district trench coat policy SantaFeShooting	FAVOR	2018-05-22 19:45:03	Suspected Santa Fe HS shooter violated district trench coat policy https://on.khou.com/2KOt5u5  #SantaFeShooting pic.twitter.com/vJvpJj8BnI
999073338411675648	santafestrong;santafehighschool;santa fe high school;santafeshooting	Who is the jackass responsible for putting up a cross for a Muslim girl  No wonder the rest of the world thinks we_re idiots  Someone please fix this  SantaFeSchoolShooting santafestrong SabikaSheikh	FAVOR	2018-05-22 19:43:40	Who is the jackass responsible for putting up a cross for a Muslim girl?      No wonder the rest of the world thinks we're idiots.   Someone please fix this!     #SantaFeSchoolShooting  #santafestrong #SabikaSheikh
999072497973825536	santafestrong;santafehighschool;santa fe high school;santafeshooting	A SantaFeHighSchool student died while trying to protect his art class from the shooter Christian Riley Garcia is and will forever be a hero  SayHisName SantaFehttps   	FAVOR	2018-05-22 19:40:20	A #SantaFeHighSchool student died while trying to protect his art class from the shooter Christian “Riley” Garcia is and will forever be a hero.  #SayHisName #SantaFehttps://apple.news/A4QO4hnzQTbSkbaGu6uZxdg …
999072415316619271	santafestrong;santafehighschool;santa fe high school;santafeshooting	Things blamed for the deadly Texas schoolshooting  Ritalin  Abortion  The media  Schools  And doors  SantaFeShooting excuses rationalization	AGAINST	2018-05-22 19:40:00	Things blamed for the deadly #Texas #schoolshooting: Ritalin. Abortion. The media. Schools. And doors. https://buff.ly/2s1aEKM  #SantaFeShooting #excuses #rationalization
999071358255489025	santafestrong;santafehighschool;santa fe high school;santafeshooting	Source within Rockets tells me they will honor and host Santa Fe Seniors and school reps from community and First responders Thursday  Tribute on court and team will wear a Santa Fe HS ribbon SantaFeStrong	FAVOR	2018-05-22 19:35:48	Source within #Rockets tells me they will honor and host Santa Fe Seniors and school reps from community and First responders  Thursday.  Tribute on court and team will wear a Santa Fe HS  ribbon #SantaFeStrong @KPRC2
999070486024867840	santafestrong;santafehighschool;santa fe high school;santafeshooting	WhatsYourPoint    SantaFeHighSchool shooting  via	AGAINST	2018-05-22 19:32:20	#WhatsYourPoint? - #SantaFeHighSchool shooting: http://youtu.be/ZVNps_6kLio?a  via @YouTube
999070413069090817	santafestrong;santafehighschool;santa fe high school;santafeshooting	Knowing this pain all to well  I wouldnt wish this on anyone  I am sorry Santa Fe  I am so so sorry  Stoneman Douglas stands with you SantaFeStrong	FAVOR	2018-05-22 19:32:02	Knowing this pain all to well, I wouldn’t wish this on anyone. I am sorry Santa Fe. I am so so sorry. Stoneman Douglas stands with you #SantaFeStrong https://twitter.com/ajplus/status/998663482064044032 …
999070249566834689	santafestrong;santafehighschool;santa fe high school;santafeshooting	They should not have to be thinking of things like this  America  we have let down our children  IfIDieInAMassShooting NeverAgainMSD SantaFeStrong MSDStronghttps   	AGAINST	2018-05-22 19:31:23	They should not have to be thinking of things like this. America, we have let down our children. #IfIDieInAMassShooting #NeverAgainMSD #SantaFeStrong #MSDStronghttps://twitter.com/UniteBlueMI/status/999037318051844096 …
999069976974774273	santafestrong;santafehighschool;santa fe high school;santafeshooting	J J  Watt visits Santa Fe shooting survivors  PrayForSantaFe SantaFeStrong via	AGAINST	2018-05-22 19:30:18	J.J. Watt visits Santa Fe shooting survivors. #PrayForSantaFe #SantaFeStrong https://www.khou.com/mobile/article/sports/nfl/texans/jj-watt/jj-watt-visits-santa-fe-shooting-survivors/285-556880595 … via @KHOU @BHScoachO
999069429232173057	santafestrong;santafehighschool;santa fe high school;santafeshooting	Airport Security Force  ASF  offer SabikaSheikh gun salute  dead body is being shifted in full protocol  police vehicle guard her dead body  SantaFeHighSchool SantaFe SantaFeSchoolShooting Texas	AGAINST	2018-05-22 19:28:08	Airport Security Force (ASF) offer #SabikaSheikh gun salute, dead  body is being shifted in full protocol, police vehicle guard her dead body. #SantaFeHighSchool  #SantaFe  #SantaFeSchoolShooting #Texas
999069228215951361	santafestrong;santafehighschool;santa fe high school;santafeshooting	So far the has blamed school shootings  like the one at SantaFeHighSchool  on  1  of entrances at schools2  Ritalin 3  Police4  The diet of teenagers Let me help  the real problem is the easy accessibility of guns  GunControlNowhttps   	AGAINST	2018-05-22 19:27:20	So far the @NRA has blamed school shootings, like the one at #SantaFeHighSchool, on: 1. # of entrances at schools2. Ritalin 3. Police4. The diet of teenagers  Let me help: the real problem is the easy accessibility of guns.  #GunControlNowhttps://www.mediamatters.org/video/2018/05/22/nra-board-member-ted-nugent-blames-school-shootings-unhealthy-diets/220277 …
999067340603035648	santafestrong;santafehighschool;santa fe high school;santafeshooting	Show your support for Santa Fe   TX SantaFeStrong	FAVOR	2018-05-22 19:19:50	Show your support for Santa Fe , TX #SantaFeStrong  https://www.facebook.com/permalink.php?story_fbid=1952926824772588&id=126411784090777 …
999067049702952960	santafestrong;santafehighschool;santa fe high school;santafeshooting	Amazing support from this amazing team  Houston is full of the best   SantaFeStrong    	AGAINST	2018-05-22 19:18:41	Amazing support from this amazing team. Houston is full of the best!! #SantaFeStrong @astroshttps://twitter.com/astros/status/999058791089033216 …
999066701772836865	santafestrong;santafehighschool;santa fe high school;santafeshooting	Governor Greg Abbott holds first day of roundtable discussion on gun violence SantaFeStrong	AGAINST	2018-05-22 19:17:18	Governor Greg Abbott holds first day of roundtable discussion on gun violence https://bit.ly/2s2FiUh  @GovAbbott @fox7austin #SantaFeStrong
999066582591696896	santafestrong;santafehighschool;santa fe high school;santafeshooting	Show your support for Santa Fe  santafestrong	FAVOR	2018-05-22 19:16:49	Show your support for Santa Fe! #santafestrong https://www.facebook.com/957KKAJ/posts/1976366342397093 …
999066499703812098	santafestrong;santafehighschool;santa fe high school;santafeshooting	SabikaSheikh dead body arrived in Karachi  relative  friends   citizen present at airport  American diplomat in Karachi also present  heart breaking scenes  funeral prayers will at 9 00am SantaFeHighSchool SantaFe SantaFeSchoolShooting Texas	AGAINST	2018-05-22 19:16:29	#SabikaSheikh dead body arrived in #Karachi, relative, friends , citizen present at airport, American diplomat in Karachi also present, heart breaking scenes, funeral prayers will at 9.00am #SantaFeHighSchool  #SantaFe  #SantaFeSchoolShooting #Texas
999066243729645568	santafestrong;santafehighschool;santa fe high school;santafeshooting	Hey everyone who is getting mad that today_s Texas gun violence round table didn_t talk about gun control that discussion comes tomorrow  Read more here  txlege SantaFeHighSchool	AGAINST	2018-05-22 19:15:28	Hey everyone who is getting mad that today's Texas gun violence round table didn't talk about gun control— that discussion comes tomorrow.  Read more here: https://www.dallasnews.com/news/politics/2018/05/22/texas-gun-violence-talks-begin-wake-santa-fe-shooting … #txlege #SantaFeHighSchool pic.twitter.com/CPze78WgJH
999065697497112576	santafestrong;santafehighschool;santa fe high school;santafeshooting	has reached the idiot zone  SantaFeHighSchool	AGAINST	2018-05-22 19:13:18	@hughhewitt has reached the idiot zone. #SantaFeHighSchool
999065693688561665	santafestrong;santafehighschool;santa fe high school;santafeshooting	Sign the petition  We need GunReformNow via SantaFeHighSchool SantaFe StoptheNRA EnoughIsEnough	FAVOR	2018-05-22 19:13:17	Sign the petition: We need #GunReformNow http://share.credoaction.com/412380260t?referring_akid=28599.2143611.XitbPW … via @CREDOMobile #SantaFeHighSchool #SantaFe #StoptheNRA #EnoughIsEnough
999065274430164992	santafestrong;santafehighschool;santa fe high school;santafeshooting	I dont understand how people think gun violence in the US is just going magically go away  Without change parents are going have to bury OUR future generation  which by the way is already happening  To  Many  Shootings  We need real change  Fix it NeverAgainMSD santafestrong	FAVOR	2018-05-22 19:11:37	I don’t understand how people think gun violence in the US is just going magically go away. Without change parents are going have to bury OUR future generation, which by the way is already happening. To. Many. Shootings. We need real change. Fix it  #NeverAgainMSD #santafestrong
999064433509961729	santafestrong;santafehighschool;santa fe high school;santafeshooting	A church in Crosby last night remembered 15 year old Christian Riley Garcia and the other victims of Friday_s SantaFeHighSchool shooting 	AGAINST	2018-05-22 19:08:17	A church in Crosby last night remembered 15-year-old Christian Riley Garcia and the other victims of Friday's #SantaFeHighSchool shooting: https://www.chron.com/news/houston-texas/texas/article/Santa-Fe-High-teen-recalled-as-exemplary-kid-at-12932761.php …
999063273046716416	santafestrong;santafehighschool;santa fe high school;santafeshooting	Love this so much  They_re wearing these shirts and giving the proceeds from their Share2Care 50 50 Raffle to the Santa Fe Memorial Fund  Texans supporting Texans  NeverSettle SantaFeStrong	FAVOR	2018-05-22 19:03:40	Love this so much. They're wearing these shirts and giving the proceeds from their Share2Care 50/50 Raffle to the Santa Fe Memorial Fund.  Texans supporting Texans. #NeverSettle #SantaFeStrong https://twitter.com/astros/status/999058791089033216 …
999062904346501121	santafestrong;santafehighschool;santa fe high school;santafeshooting	So  the girl that he harassed and pursued DESPITE her saying NO multiple times  and had to shut him down     is she a victim too  Because it seems like dad is saying it_s not his fault that these kids and teachers are dead  I call BS  SantaFeStrong ParklandStrong	AGAINST	2018-05-22 19:02:12	So, the girl that he harassed and pursued DESPITE her saying NO multiple times, and had to shut him down.... is she a victim too? Because it seems like dad is saying it's not his fault that these kids and teachers are dead. I call BS. #SantaFeStrong  #ParklandStrong
999061555684741121	santafestrong;santafehighschool;santa fe high school;santafeshooting	Fuck  him  They were all good people  but if they hadn_t been  they did not deserve summary execution  I hope SantaFeStrong students refuse to allow this narrative to go unchallenged  And shame on any media repeating this without a crystal clear reality check 	FAVOR	2018-05-22 18:56:51	Fuck. him. They were all good people, but if they hadn't been, they did not deserve summary execution. I hope #SantaFeStrong students refuse to allow this narrative to go unchallenged. And shame on any media repeating this without a crystal clear reality check. https://twitter.com/_celia_bedelia_/status/998973966982279170 …
999060441077862401	santafestrong;santafehighschool;santa fe high school;santafeshooting	Another reason why I love the   SantaFeHighSchool	AGAINST	2018-05-22 18:52:25	Another reason why I love the @astros! #SantaFeHighSchool  https://twitter.com/abc13houston/status/999056911084421120 …
999060146197352449	santafestrong;santafehighschool;santa fe high school;santafeshooting	editorial  America paves the way to the next tragedy gunsense guns GunControl GunControlNow NRA NRAIsATerroristOrganization SantaFeShooting SantaFeHighSchoolShooting SanteFe SantaFeHighSchool	FAVOR	2018-05-22 18:51:15	@washingtonpost #editorial:  #America paves the way to the next #tragedy #gunsense #guns #GunControl #GunControlNow #NRA #NRAIsATerroristOrganization @NRA #SantaFeShooting #SantaFeHighSchoolShooting #SanteFe #SantaFeHighSchool https://www.washingtonpost.com/opinions/not-doors-not-ritalin-the-issue-is-guns/2018/05/21/ed94a6a2-5d2e-11e8-a4a4-c070ef53f315_story.html?utm_term=.79a9a4f8850a&wpisrc=nl_headlines&wpmm=1 …
999058686034227201	santafestrong;santafehighschool;santa fe high school;santafeshooting	Just how in the hell can the SantaFeHighSchool shooter_s father call him a victim  I think I see part of the problem with this young man 	AGAINST	2018-05-22 18:45:27	Just how in the hell can the #SantaFeHighSchool shooter's father call him a victim. I think I see part of the problem with this young man.
999058542991589376	santafestrong;santafehighschool;santa fe high school;santafeshooting	As the daughter of an American serialkiller  I_m calling BS on excuses  Canada  UK  Germany  Japan  France   Italy ALL have mental illness  bullying  video games    U S  has 57x the school shootings as these other nations COMBINED  GunReformNow SantaFeHighSchool	FAVOR	2018-05-22 18:44:52	As the daughter of an American #serialkiller, I'm calling BS on excuses. Canada, UK, Germany, Japan, France & Italy ALL have mental illness, bullying, video games... U.S. has 57x the school shootings as these other nations COMBINED. #GunReformNow @shannonrwatts #SantaFeHighSchool https://twitter.com/shannonrwatts/status/998343018364088320 …
999058340528447489	santafestrong;santafehighschool;santa fe high school;santafeshooting	This picture of our supporting gave me goosebumps  HoustonStrong SantaFeStrong	FAVOR	2018-05-22 18:44:04	This picture of our @astros supporting @SantaFeISD gave me goosebumps. #HoustonStrong #SantaFeStrong pic.twitter.com/Shqe30ryB6
999058286312816640	santafestrong;santafehighschool;santa fe high school;santafeshooting	Jerry Rome Bass on Twitter   UPDATE 30 000 IMPRESSION FROM THE WHOLE FOR SantaFeHighSchool    	AGAINST	2018-05-22 18:43:51	"Jerry Rome Bass on Twitter: ""UPDATE 30,000 IMPRESSION FROM THE WHOLE @WORLD FOR #SantaFeHighSchool !!"" https://twitter.com/SafetyMentalst/status/998757479348568064 …"
999058075066740737	santafestrong;santafehighschool;santa fe high school;santafeshooting	I am a citizen of Santa Fe TX and would like to see a discussion about teaching our kids how to actively and collectively take down an active shooter  More specifically a law  They did at our community college but not our high school  PrayforSantaFe SantaFeStrong	FAVOR	2018-05-22 18:43:01	@GregAbbott_TX I am a citizen of Santa Fe TX and would like to see a discussion about teaching our kids how to actively and collectively take down an active shooter. More specifically a law. They did at our community college but not our high school. #PrayforSantaFe #SantaFeStrong
999057977167564801	santafestrong;santafehighschool;santa fe high school;santafeshooting	Like how can someone like this sleep at night    We lost some kids who didnt even get the chance to get their foot out the door and follow their dreams  Its not at joke and it definitely wasnt away to try to get noticed  It is a tragedy  SantaFeStrong	AGAINST	2018-05-22 18:42:38	Like how can someone like this sleep at night??? We lost some kids who didn’t even get the chance to get their foot out the door and follow their dreams. It’s not at joke and it definitely wasn’t away to try to get noticed. It is a tragedy. #SantaFeStrong
999057397502173184	santafestrong;santafehighschool;santa fe high school;santafeshooting	Pfft   it_s only 36 TIMES MORE SCHOOL SHOOTINGS THAN THE NEXT CLOSEST COUNTRY SantaFeHighSchool GunControl GunControlNow GunReform GunReformNow BanAssaultWeapons NRA BoycottNRA NRAIsATerroristOrganization NRABloodMoney BloodOnYourHands VoteThemOut2018	AGAINST	2018-05-22 18:40:19	Pfft...it's only 36 TIMES MORE SCHOOL SHOOTINGS THAN THE NEXT CLOSEST COUNTRY  #SantaFeHighSchool #GunControl #GunControlNow #GunReform #GunReformNow #BanAssaultWeapons #NRA #BoycottNRA #NRAIsATerroristOrganization #NRABloodMoney #BloodOnYourHands #VoteThemOut2018 #EnoughIsEnoughpic.twitter.com/q8lBOcOxSY
999057290199273473	santafestrong;santafehighschool;santa fe high school;santafeshooting	Its not the same in my family ever since May 18  2018 everyones so quiet  The news just keeps going on about you and your family we will continue to remember you and keep your name alive  Rip RileyGarcia SantaFeHighSchool SantaFeStrong Stopschoolshootings	AGAINST	2018-05-22 18:39:54	It’s not the same in my family ever since May 18, 2018 everyone’s so quiet. The news just keeps going on about you and your family we will continue to remember you and keep your name alive! #Rip #RileyGarcia #SantaFeHighSchool #SantaFeStrong #Stopschoolshootings
999057119415595009	santafestrong;santafehighschool;santa fe high school;santafeshooting	Will yall be selling the We Play for Santa Fe shirts at all  SantaFeStrong	FAVOR	2018-05-22 18:39:13	@astros @AstrosAssist @AstrosTrainGuy Will y’all be selling the “We Play for Santa Fe” shirts at all? #SantaFeStrong
999056976691810310	santafestrong;santafehighschool;santa fe high school;santafeshooting	UPDATED  Read about the dozen or so ideas discussed with police  educators during his gun violence roundtables today  txlege SantaFeHighSchool SantaFeShooting	AGAINST	2018-05-22 18:38:39	UPDATED: Read about the dozen or so ideas @GovAbbott discussed with police, educators during his gun violence roundtables today. https://www.dallasnews.com/news/politics/2018/05/22/texas-gun-violence-talks-begin-wake-santa-fe-shooting … #txlege #SantaFeHighSchool #SantaFeShooting pic.twitter.com/5FKtHoHdep
999056915987685376	santafestrong;santafehighschool;santa fe high school;santafeshooting	I CANNOT  Yes  understanding the effects of bullying can give perspective to help prevent  educate or even support folks struggling  but in NO way  shape or form would it condone his violent crime  myopinion SantaFeStrong SanteFeShootinghttps   	AGAINST	2018-05-22 18:38:25	I CANNOT. Yes, understanding the effects of bullying can give perspective to help prevent, educate or even support folks struggling, but in NO way, shape or form would it condone his violent crime. #myopinion #SantaFeStrong #SanteFeShootinghttps://twitter.com/time/status/999046008440057857 …
999056868428349441	santafestrong;santafehighschool;santa fe high school;santafeshooting	A way to ease some of the pain of the family of one of the victims of the santafehighschool shooting last week  So sad  I donated to _Lung stem cell treatment for IPF_   via	AGAINST	2018-05-22 18:38:13	A way to ease some of the pain of the family of one of the victims of the #santafehighschool shooting last week. So sad. I donated to 'Lung stem cell treatment for IPF' -  http://gf.me/u/ir7u8k  via @gofundme
999056688173993984	santafestrong;santafehighschool;santa fe high school;santafeshooting	Bullying is a serious National crisis  Students being shot and killed by other students due to being Bullied is a serious issues  I just released my new single StillStanding which is dedicated to BullyAwareness  SantaFeHighSchool NyaMarquez	FAVOR	2018-05-22 18:37:30	#Bullying is a serious National crisis! Students being shot and killed by other students due to being #Bullied is a serious issues!  I just released my new single #StillStanding which is dedicated to #BullyAwareness!  https://youtu.be/_2kW9Oaj2RM  #SantaFeHighSchool #NyaMarquez @BBMAs
999056665243680768	santafestrong;santafehighschool;santa fe high school;santafeshooting	Seniors at Santa Fe H S  will graduate on June 1st says the District  khou SantaFeStrong	FAVOR	2018-05-22 18:37:25	Seniors at Santa Fe H.S. will graduate on June 1st says the District. #khou #SantaFeStrong
999056266109636608	santafestrong;santafehighschool;santa fe high school;santafeshooting	So this fuckin donkey is saying that the shooting at my old High School is fake and now the account is set to private    grow some balls and unlock your shit  SantaFeStrong	FAVOR	2018-05-22 18:35:50	So this fuckin donkey is saying that the shooting at my old High School is fake and now the account is set to private... @RealLambrightFuckin grow some balls and unlock your shit. #SantaFeStrong pic.twitter.com/oq4uO5Vsng
999056185075617792	santafestrong;santafehighschool;santa fe high school;santafeshooting	thank you and your owner for your generous support of Santa Fe High School  classact santafestrong	FAVOR	2018-05-22 18:35:30	@HoustonRockets thank you and your owner for your generous support of Santa Fe High School. #classact #santafestrong
999054656730025986	santafestrong;santafehighschool;santa fe high school;santafeshooting	keep the guns out of the hands of teens    RE  SantaFeShooting rt ff    parents need trigger locks   then EAT THE KEY    DOGS WORK GREAT FOR HOME SECURITY PAL    THANKS PLEASE RThttps   	AGAINST	2018-05-22 18:29:26	@WyomingPBS  @pbsparents  keep the #guns out of the hands of #teens !! RE: #SantaFeShooting  @GregAbbott_TX  #rt  #ff  @2016Republic ..  #parents need trigger locks ! then EAT THE KEY !!  #DOGS WORK GREAT FOR HOME #SECURITY PAL ..  #THANKS  @NRA PLEASE #RThttps://twitter.com/2016Republic/status/998695535790903297 …
999054476781727746	santafestrong;santafehighschool;santa fe high school;santafeshooting	The night before [the shooting]  we talked about me and my death and jokingly she said  Im going to die first  I said  Theres no way  And she did  SantaFeShooting	FAVOR	2018-05-22 18:28:43	“The night before [the shooting], we talked about me and my death and jokingly she said, ‘I’m going to die first.’ I said, ‘There’s no way.’ And she did.”  #SantaFeShooting   https://www.nbcnews.com/nightly-news/love-story-ailing-husband-mourns-teacher-killed-texas-shooting-n876231 …
999054119267598336	santafestrong;santafehighschool;santa fe high school;santafeshooting	Students being shot and killed by other students due to being Bullied is a serious issues   I just released my new single StillStanding which is dedicated to BullyAwareness  SantaFeHighSchool NyaMarquez	AGAINST	2018-05-22 18:27:18	Students being shot and killed by other students due to being #Bullied is a serious issues!!  I just released my new single #StillStanding which is dedicated to #BullyAwareness!  https://youtu.be/_2kW9Oaj2RM  #SantaFeHighSchool #NyaMarquez @BBMAs
999054032441434112	santafestrong;santafehighschool;santa fe high school;santafeshooting	Remember SabikaSheikh   her family in your prayers  She went to USA on the Kennedy Lugar education program and was finally counting down the days to return home to her family for Eid  Can_t imagine what her family must be going through  SantaFeHighSchool SantaFeHighSchool 1	FAVOR	2018-05-22 18:26:57	Remember #SabikaSheikh & her family in your prayers. She went to USA on the Kennedy-Lugar education program and was finally counting down the days to return home to her family for Eid. Can't imagine what her family must be going through.  #SantaFeHighSchool #SantaFeHighSchool pic.twitter.com/f5z2DLd9x1
999054012866547712	santafestrong;santafehighschool;santa fe high school;santafeshooting	As I said last week  if being picked on and bullied led to gun violence  Id still be in prison for having murdered half my high school  I was not raised to believe that violence was the answer  THESE ARE NOT REASONS TO SHOOT SOMEONE  STOP SAYING IT IS  SantaFeHighSchool	FAVOR	2018-05-22 18:26:52	As I said last week, if being picked on and bullied led to gun violence, I’d still be in prison for having murdered half my high school. I was not raised to believe that violence was the answer. THESE ARE NOT REASONS TO SHOOT SOMEONE. STOP SAYING IT IS. #SantaFeHighSchool https://twitter.com/mattzollerseitz/status/998960782300807168 …
999053439098376192	santafestrong;santafehighschool;santa fe high school;santafeshooting	Proceeds from my song  merchandise and upcoming National Tour will be donated to Bully Foundations and schools across the country  I am seeking sponsors and donations you can message my team or my website  StillStanding SantaFeHighSchool Bullyinghttps   	AGAINST	2018-05-22 18:24:36	Proceeds from my song, merchandise and upcoming National Tour will be donated to Bully Foundations and schools across the country! I am seeking sponsors and donations you can message my team or my website. #StillStanding #SantaFeHighSchool #Bullyinghttps://www.youtube.com/watch?v=_2kW9Oaj2RM …
999053155261435905	santafestrong;santafehighschool;santa fe high school;santafeshooting	What can I even say about this man who claims his son is a  victim  after supplying him with the guns he used to kill 10 people  injure 10 more  and traumatize everyone else  There are no words  SantaFeShooting	FAVOR	2018-05-22 18:23:28	"What can I even say about this man who claims his son is a ""victim"" after supplying him with the guns he used to kill 10 people, injure 10 more, and traumatize everyone else? There are no words. #SantaFeShooting"
